,Assumption,Battery,BuildingEquipment,BuildingType,CO2Concentration,DHWSystem,DatumSource,DistributedEnergyResources,District,Duct,ElectricVehicle,EnergyConsumer,EnergyDemandForecast,EnergyForecast,EnergyProduction,EnergyProductionForecast,EnergyStorage,EnergySupplyFromEnergyProvider,EnergySupplyFromSiteProduction,EnergySupplyFromStorage,EntityType,Equation,EquipmentContainer,EquipmentType,ExteriorWall,ExteriorWindow,Fan,FeedInTariff,GeneratingUnit,GlobalHorizontalSolar,GlobalInclined41Solar,HVACSystem,IndoorComfort,IndoorHumidity,IndoorTemperature,KeyPerformanceIndicator,KPICalculation,KPICalculationComponent,KPIEvaluatedObject,KPIValue,Non-renewableGeneratingUnit,Occupant,OccupantBehavior,OccupantNumber,OperationalKPI,PVSystem,PerformanceGoal,PhotovoltaicGeneratingUnit,PhotovoltaicType,Pipe,PowerDeliveryUnit,PowerEquipment,PowerSystemResource,Pump,RenewableGeneratingUnit,Roof,Stakeholder,StoringUnit,StrategicKPI,Substation,TacticalKPI,ThermalComfort,UniversalConstant,VisualComfort,WeatherForecast,WindDirection,WindGeneratingUnit,WindPowerSystem,WindSpeed,WorkstationLighting,Dependent_variable,Independent_variable,Mathematical_model,Variable,FeatureOfInterest,Observation,ObservationValue,ObservationProperty,Location,Ordered List,Slot,Event,PhysicalObject,Certificate,Certifier,Energy Conversion System,Energy System,Questionnaire,Questions,column,row,GeographicalCoordinatesPoint,Duration description,Instant,Interval,TemporalEntity,Observable Property,Observation,Sensor,Compound_unit,Singular_unit,Unit_division,Unit_exponentiation,Unit_multiplication,Unit_of_measure,Person,Actuator,Appliance,Currency,Device,Energy,Energy unit,HVAC,Illuminance unit,Meter,Power,Power unit,Pressure unit,Price,Profile,Sensor,Service,Smoke sensor,Switch,Switch on service,Temperature sensor,Temperature unit,Unit of measure,Actuator,Air to air heat recovery,Alarm,Audio visual appliance,Boiler,Building,Building device,Building object,Building space,Burner,Chiller,Coil,Communication appliance,Compressor,Condenser,Controller,Cooled beam,Cooling tower,Damper,Distribution control device,Distribution device,DistributionFlowDevice,Duct silencer,Electric appliance,Electric flow storage device,Electric generator,Electric motor,Electric time control,Energy conversion device,Engine,Evaporative cooler,Evaporator,Fan,Filter,Fire suppression terminal,Flow controller,Flow instrument,Flow meter,Flow moving device,Flow storage device,Flow terminal,Flow treatment device,Heat exchanger,Humidifier,Interceptor,Lamp,Medical device,Outlet,Physical object,Protective device,Protective device tripping unit,Pump,Sanitary terminal,Sensor,Shading device,Solar device,Space heater,Switching device,Tank,Transformer,Transport element,Tube bundle,Unitary control element,Valve,Vibration isolator,Activation delay duration description,Active duration description,Alternatives group,Anticipation duration description,Default duration description,Duration uncertainty description,End time duration Description,Energy,Energy expected,Energy max,Energy min,Energy skewness,Energy Standard Deviation,Event action consume,Event action produce,Load Control event action,Load control event data,Load control state data,Pause duration description,Power,Power expected ,Power max,Power min,Power profile,Power sequence,Power skewness,Power standard deviation,Resume cost estimated,Resume energy estimated,Slot time duration description,Start time duration description,Time period duration description,AC-DC,Air flow sensor,Air to air heat recovery,Angle,Audio visual appliance,Battery storage,Boiler,Building related,Burner,CO2 level,CT-VT,Channel,Chiller,Coil,Communiction appliance,Compressor,Control device,Controller,Convertor,Current,DC-DC,Damper,Electricity sensor,Electronic flow storage device,Electronic time control,Energy conversion device,Fan,Filter,Floor,Flow,Flow controller,Flow device,Flow meter,Flow moving device,Flow storage device,Flow terminal,Flow Terminal Device,Frequency,HP,HV-DC,Humidifier,Interceptor,Lamp,Maqnititute,PID,PMU,PV,Power meter,Pump,RVK,Rocf,Room,Space heater,State of charge,Switching device,Tank,Tap position,Tenant,Timestamp,Transformer,Tube bundle,Voltage,Volume,WPP,Water flow sensor,Zone,Actuating function,Actuator,Building,Close command,Close state,Coal,Command,Commodity,Currency unit,Device,Door switch,Electricity,Energy meter,Grid related,Energy unit,Event function,Function,Gas,Generator,Get command,Get current meter value command,Get meter data command,Get meter history command,Get sensing data command,Humidity,Level control function,Light,Light switch,Lighting device,Load,Measurement,Meter,Metering function,Micro renewable,Motion,Multi level state,Notify command,Occupancy,Off command,Off state,On command,On off function,On off state,On state,Open close function,Open close state,Open command,Open state,Pause command,Power,Power unit,Pressure,Pressure unit,Price,Property,Sensing function,Sensor,Set absolute level command,Set level command,Set relative level command,Smoke,Smoke sensor,Start command,Start state,Start stop function,Start stop state,State,Step down command,Step up command,Stop command,Stop state,Storage,Switch,Switch on service,Task,Temperature,Temperature sensor,Temperature unit,Time,Toggle command,Washing machine,Water,Ability,Active Fire Protection Device,Activity,Activity Impact,Activity Severity,Activity Status,Alerting Device,Alerting Device For Impaired Person,Alzheimer's Diseased Person,Apartment,Appartment Building,Assembly Point,Audio Description,Autonomous Mobility Person,Availability Status,Blind Person,Building Entrance,Building Exit,Chemical Spill,Cinema Building,Classroom,Colour Blind Person,Congestion,Corridor Entrance,Corridor Exit,Corridor Segment,Day Care,Description,Deviation State,Device,Display Screen,Distance,Down Syndrome Person,Earthquake,Emergency Activity,Emergency Evacuation,Emergency Evacuation Group,Emergency Evacuation Route,Emergency Exit,End Point,Entrance,Escalator,Escort Supported Wheelchair Person,Event,Event Impact,Event Severity,Exit,Exit Route,Family,Fire,Fire Door,Fire Escape Ladder,Fire Extinguisher,Fire Protection Device,Fitness Status,Floor Entrance,Floor Exit,Footpath,Graph-Based Route,Group,Hall Entrance,Hall Exit,Hall Segment,Handheld Device,Hearing Impaired Person,Horizontal Moving Pavement,Horizontal Passage,Hotel Building,Image Description,Impact,Impaired Person,Incident,Incident Protection Device,Intensity,Junction,Kids Area,Low Stamina Person,Low Vision Person,Meeting Room,Mental Ability,Mental Impaired Person,Mild Hearing Impaired Person,Mobile Phone,Mobility Ability,Mobility With Assisted Device Person,Mobility With Wheelchair Person,Moderate Hearing Impaired Person,Motion State,Motor Impaired Person,Motorised Wheelchair Person,Movable Device,Moving Pavement,Navigation,Navigational Point,Navigational State,Non-Motorised Wheelchair Person,Open Area Entrance,Open Area Exit,Panic,Parameter,Passage,Passive Fire Protection,Person Ability,Person Accessibility,Physically Impaired Person,Point Of Interest,Point Of Interest Segement,Profound Hearing Impaired Person,Quality,Ramp,Road,Role,Role In Context,Room Entrance,Room Exit,Room Segment,Route,Route Element,Route Point,Seating Arrangement Route,Sensor Event,Sensor Ability,Sensory Impairmed Person,Severe Hearing Impaired Person,Severity,Shopping Mall Building,Shopping Route,Smartphone,Social Unit,Space,Space Saftey,Spatial Ability,Stadium Building,Stampeding,Suite,Telephone,Terrorist Attack,Textual Description,Thoroughfare,Transition Point,Travel Time,Turn Point,Vertical Moving Pavement,Vertical Passage,Visit,Visit Route,Visiting Group,Visually Impaired Person,Waiting Zone,Assembly Building,Attic,Balcony,Basement,Bathroom,Bedroom,Building,Building Space,Building Spatial Structure,Building Storey,Corridor,Dining Room,Door,Educational Building,Elevator,Greenhouse,Hall,Tree house,Industrial Building,Institutional Building,Kitchen,Laundry,Living Room,Lobby,Mercantile Building,Non-Residential Building,Office,Business Building,Residential Building,Room,Site Of Building,Stairs,Storage Room,Swimming Pool,Utility Room,Appliance,BuildingThing,EnergyConsumerFacility,EnergyCost,EnergyCostTariff,EnergyDemand,EnergyFacility,EnergyGain,EnergyParameter,EnergyProducerFacility,EnergySupply,EnergyTariff,EnergyType,Equipment,Floor,Room,Shade,OccupancyParameter,Humidity,SolarIrradiance,Temperature,WeatherCondition,WeatherPhenomenon,Wind,Area,Building,BuildingElement,BuildingParameter,BuildingStorey,Capacity,Efficiency,EnvironmentalParameter,EquipmentParameter,IndoorAirQuality,InputtWatts,LightingSystem,power,Schedule,U-value,Volume,Weather,Zone
fuel role,0.5177766,0.6166735,0.5502749,0.5370728,0.54797554,0.42804638,0.44426176,0.4659252,0.49363413,0.45392445,0.5502948,0.5084144,0.49124002,0.6134113,0.60356444,0.59125143,0.5755682,0.46231937,0.513057,0.49751276,0.45665127,0.51983726,0.5090203,0.4788688,0.3973853,0.51246697,0.524642,0.47169033,0.517232,0.44196537,0.5170771,0.43065545,0.4236714,0.42650276,0.48659277,0.51682776,0.50530803,0.50532377,0.4544849,0.48514125,0.5250909,0.46702373,0.48761746,0.51961225,0.5901661,0.49029815,0.5347325,0.5016745,0.4598268,0.49684253,0.4851348,0.5736085,0.48195893,0.6225053,0.5629494,0.48075193,0.5446775,0.4630466,0.56706506,0.4555395,0.53916025,0.45646337,0.3932851,0.46271583,0.50736356,0.51067877,0.5299052,0.5014315,0.4574786,0.5256971,0.49122006,0.4781575,0.5146706,0.51203555,0.5497756,0.45390078,0.47043493,0.48397073,0.54883265,0.4816237,0.4770877,0.5643345,0.46145868,0.44467688,0.5748344,0.60164666,0.61919755,0.45211133,0.46820176,0.55482113,0.5773522,0.39353248,0.43700197,0.42557603,0.42442164,0.41875696,0.42928207,0.45390078,0.5830937,0.5275608,0.47424942,0.5018128,0.38740882,0.46719307,0.44634038,0.5164094,0.56416994,0.5660565,0.46529755,0.5200109,0.64400315,0.523254,0.43492842,0.5254637,0.45039427,0.6172885,0.571469,0.4872895,0.55674195,0.59178865,0.5830937,0.58406335,0.5372847,0.56832075,0.5215581,0.47358876,0.43828583,0.39865252,0.56416994,0.50319135,0.47130752,0.48204887,0.59940654,0.54682285,0.5261606,0.5230654,0.5545271,0.6133327,0.47881594,0.5241899,0.5227061,0.50659645,0.40494525,0.5475262,0.48793656,0.45025587,0.4215876,0.4915631,0.49292952,0.4356833,0.42615604,0.55506164,0.5012574,0.53659177,0.53158486,0.4578416,0.598586,0.6560453,0.4579926,0.4721331,0.524642,0.5079566,0.5748823,0.48303556,0.5007647,0.418351,0.4853161,0.4839202,0.5742587,0.46829242,0.59060484,0.4917122,0.57905054,0.55427545,0.51727504,0.51546407,0.4568614,0.5258807,0.4860387,0.6225053,0.4999954,0.5830937,0.49061355,0.5594114,0.56598663,0.5166743,0.661795,0.5283049,0.622262,0.4421084,0.5075284,0.53316784,0.49468786,0.41829813,0.50475043,0.56799287,0.42283148,0.44691902,0.42641667,0.42045265,0.64400315,0.54995584,0.4541937,0.4598035,0.5368627,0.40848517,0.6810841,0.6264876,0.5144899,0.46478558,0.46656713,0.42310765,0.6172885,0.53769416,0.43856132,0.44770873,0.6283181,0.5608308,0.5273893,0.4253075,0.5122986,0.5262966,0.390489,0.38018468,0.39927965,0.41049486,0.5187688,0.50319135,0.5270181,0.48204887,0.5594954,0.59940654,0.5470508,0.6133327,0.57769626,0.39839706,0.5283351,0.47881594,0.5241899,0.5192254,0.50659645,0.51903224,0.5475262,0.5606679,0.5993599,0.3779966,0.4215876,0.55810326,0.49845165,0.45121366,0.598586,0.524642,0.5079566,0.48143798,0.5104239,0.48303556,0.48790514,0.418351,0.4853161,0.4839202,0.5742587,0.45545948,0.50285447,0.52999246,0.4150584,0.4917122,0.57905054,0.55427545,0.50808316,0.46806106,0.44344997,0.5577874,0.47317016,0.6225053,0.5469568,0.51141137,0.49398148,0.56598663,0.58305734,0.5166743,0.661795,0.5457359,0.50379264,0.44988513,0.5283049,0.4421084,0.49415243,0.5585614,0.43260473,0.50265956,0.4726089,0.5890721,0.56416994,0.54682285,0.5255019,0.49193317,0.6121613,0.56742144,0.572239,0.43645763,0.5200109,0.53303295,0.55715376,0.49795654,0.5321664,0.523254,0.6469525,0.61392856,0.6250968,0.5662342,0.45250803,0.4491859,0.40810212,0.45020542,0.43319917,0.438232,0.5670986,0.5169933,0.5239107,0.545704,0.5770026,0.4328472,0.45039427,0.5234989,0.53087544,0.4993798,0.47566822,0.4574958,0.45205465,0.5326087,0.5351387,0.5716391,0.5881154,0.53073466,0.5459179,0.51719314,0.4682992,0.42271245,0.47841334,0.49039802,0.6172885,0.571469,0.55832124,0.4872895,0.55674195,0.51405513,0.6237029,0.5830937,0.4314153,0.4671821,0.47526935,0.5614575,0.5372847,0.43535042,0.4632861,0.49371207,0.4792625,0.52667016,0.52272856,0.51861167,0.4886881,0.51478034,0.5387366,0.56832075,0.5215581,0.58756375,0.4965469,0.47358876,0.43828583,0.4644097,0.50867426,0.4293371,0.56146705,0.5638787,0.5583489,0.62816393,0.6268203,0.46818194,0.6137957,0.45472765,0.43688372,0.44956762,0.48247987,0.47298127,0.49708784,0.4538179,0.48621595,0.55332917,0.43303496,0.5185653,0.5219466,0.5143492,0.4853973,0.5165052,0.42122445,0.53346276,0.5574446,0.5507916,0.52488124,0.4395965,0.4942766,0.44979924,0.5200109,0.49320355,0.5014992,0.39616147,0.34909162,0.5705869,0.4442755,0.44675243,0.4738503,0.5030548,0.44903806,0.5278636,0.5044116,0.52416056,0.5643345,0.58136916,0.43794456,0.52840185,0.52784467,0.52748567,0.6173726,0.54417336,0.45961237,0.5295673,0.52538735,0.5772817,0.44833177,0.4815917,0.4049412,0.51145875,0.5533636,0.43699247,0.4599937,0.44359127,0.41490453,0.38622344,0.46127066,0.46584874,0.4859663,0.4620961,0.6027862,0.45243528,0.4198206,0.4133333,0.49789372,0.4651596,0.42254522,0.5136821,0.43994388,0.444511,0.48984665,0.43404338,0.35002536,0.46605307,0.57356364,0.4176482,0.4357015,0.36252815,0.46693856,0.44391114,0.43741715,0.42243788,0.47780386,0.55754316,0.47078773,0.5705376,0.41828945,0.4715506,0.504632,0.41659525,0.58835924,0.5391528,0.5486799,0.48055008,0.3951003,0.4273264,0.51748586,0.48292765,0.3543237,0.45962587,0.4922281,0.50795746,0.8468826,0.69728255,0.43551987,0.47747043,0.49344656,0.56920123,0.58470845,0.5091749,0.5456153,0.57444865,0.59640354,0.4602104,0.3689099,0.4421869,0.40054137,0.49278462,0.46998566,0.4921377,0.48547384,0.51291406,0.48039368,0.5392346,0.5225509,0.48519123,0.46006152,0.47970128,0.5058339,0.45506433,0.46753126,0.47163936,0.53368086,0.47133172,0.46854144,0.44499338,0.48844668,0.44551083,0.38254312,0.468881,0.56859183,0.52374256,0.49168688,0.52441806,0.50364643,0.50918835,0.54682285,0.5545271,0.54009277,0.48177055,0.54122764,0.49999446,0.52072823,0.49500805,0.4450904,0.5416651,0.47103357,0.47916523,0.57861656,0.5187373,0.55408037,0.5421327,0.43159148,0.52294016,0.5180595,0.5361119,0.49733707,0.5270287,0.55351603,0.49398148,0.5631797,0.471431,0.48197138,0.45437688,0.5433661,0.5660565,0.54491293,0.53275084,0.60307735,0.56567144,0.571966,0.57529503,0.6021552,0.41732717,0.6006419,0.54600793,0.55276,0.5709786,0.5200266,0.48143798,0.49398148,0.5277579,0.38139594,0.438232,0.55288947,0.4965469,0.43336952,0.5090171,0.46103784,0.5217512,0.54682285,0.61780745,0.60574824,0.48177055,0.5998181,0.6107856,0.41775486,0.38959727,0.47279653,0.42470026,0.52155465,0.6172885,0.5442793,0.44178548,0.5585614,0.47642192,0.4726089
biofuel power unit,0.38907197,0.66208386,0.6329907,0.44977888,0.60196245,0.51415783,0.47475737,0.59532297,0.50456196,0.45465106,0.6253391,0.64141995,0.5971576,0.65378505,0.6556206,0.61818653,0.6193162,0.5396616,0.56931406,0.5798707,0.42693275,0.47611213,0.6368971,0.5183799,0.37063313,0.47729167,0.44233465,0.5038692,0.5890695,0.43622625,0.5324932,0.59673893,0.45165378,0.47946683,0.56703967,0.53295296,0.5021507,0.51789707,0.49711174,0.5395701,0.62537926,0.4830079,0.53708255,0.50947094,0.57559603,0.6166744,0.58542216,0.6749121,0.563207,0.5188157,0.71102655,0.6456607,0.61371297,0.67243725,0.69011027,0.44442683,0.5068538,0.5499859,0.50738126,0.4662628,0.4805053,0.5251534,0.4589069,0.45680618,0.45160672,0.54573566,0.65068614,0.6850992,0.43765053,0.53797835,0.43841746,0.43830973,0.4994569,0.49638987,0.44398353,0.3785516,0.4642337,0.43076938,0.44208583,0.42598692,0.4523834,0.4728159,0.48396215,0.44400135,0.6311599,0.70959014,0.69677436,0.41952643,0.38512316,0.46486363,0.48308638,0.30906594,0.42275158,0.44897926,0.4230163,0.38581598,0.42223305,0.3785516,0.4953396,0.6022296,0.53573024,0.60310775,0.48191288,0.53967065,0.49490276,0.5150805,0.58399886,0.6134502,0.46157795,0.6432175,0.669272,0.7574074,0.6183234,0.6491676,0.5700649,0.7374737,0.48567724,0.68937916,0.4714661,0.4595475,0.4953396,0.5078848,0.4812473,0.48801148,0.4601519,0.52897274,0.65249085,0.5354679,0.58399886,0.6264346,0.4466288,0.56298727,0.5912531,0.4903968,0.6066513,0.38721046,0.48400193,0.565472,0.5446806,0.5029634,0.58746934,0.5794579,0.5949428,0.59066963,0.55212736,0.5760827,0.5239989,0.6295503,0.6183844,0.5078773,0.4636602,0.65009534,0.6927061,0.6747284,0.65073645,0.55983865,0.7506955,0.66227514,0.48070666,0.52571267,0.44233465,0.45482117,0.4857023,0.6002227,0.51035947,0.58295214,0.59464127,0.67362773,0.47404537,0.6508024,0.5040515,0.48074335,0.4351549,0.50102395,0.63743925,0.50885767,0.41303813,0.5271809,0.62465745,0.67243725,0.4886989,0.4953396,0.5572692,0.68254715,0.63777184,0.57359207,0.6534841,0.59948915,0.54439753,0.46190342,0.5399641,0.5099854,0.5505738,0.4217143,0.4384431,0.41490138,0.40739292,0.39439118,0.36943236,0.4357374,0.669272,0.54882103,0.57807803,0.5796387,0.51320976,0.42315343,0.5678401,0.5620278,0.4948442,0.5233541,0.5475553,0.43832296,0.7374737,0.6084704,0.6294179,0.6117896,0.61034566,0.58816314,0.51854885,0.4638702,0.52276045,0.5692444,0.41131324,0.44159484,0.43362138,0.5563767,0.55195487,0.6264346,0.4125394,0.56298727,0.6714711,0.5912531,0.41549984,0.565472,0.5173545,0.5130673,0.46585694,0.5446806,0.5029634,0.55922186,0.5794579,0.62469864,0.59066963,0.6091644,0.52663594,0.5346692,0.5239989,0.6258765,0.6699773,0.53669703,0.7506955,0.44233465,0.45482117,0.47980672,0.5378016,0.6002227,0.6369375,0.58295214,0.59464127,0.67362773,0.47404537,0.58716387,0.4583522,0.6187826,0.58804655,0.48074335,0.4351549,0.50102395,0.43716744,0.5025663,0.60740525,0.6559863,0.6766353,0.67243725,0.49496207,0.49138856,0.50616217,0.63777184,0.50606,0.57359207,0.6534841,0.41959774,0.5231527,0.49041057,0.59948915,0.46190342,0.49789506,0.48064947,0.49141997,0.57532257,0.38341728,0.53002656,0.58399886,0.4903968,0.4744618,0.41473728,0.5639958,0.55396503,0.5394209,0.5667695,0.6432175,0.46433547,0.6755095,0.65645844,0.45750117,0.7574074,0.4998024,0.49491325,0.5575572,0.6514729,0.5059706,0.53002006,0.5478078,0.53496736,0.5076695,0.45565304,0.54791546,0.47598636,0.48765615,0.58637226,0.607474,0.49476305,0.5700649,0.5446664,0.6910365,0.49055314,0.5284138,0.43630093,0.49487656,0.49907315,0.45208958,0.5460782,0.4726418,0.45499852,0.48877928,0.37117177,0.38591233,0.39360714,0.4228162,0.5067396,0.7374737,0.48567724,0.55982697,0.68937916,0.4714661,0.49410746,0.5018392,0.4953396,0.49565983,0.50668806,0.49093932,0.45641866,0.4812473,0.4583214,0.4524548,0.47505084,0.46788222,0.4807723,0.52033615,0.5584911,0.4958083,0.48890635,0.6265039,0.48801148,0.4601519,0.5180199,0.52317613,0.52897274,0.65249085,0.50574636,0.48310462,0.6269094,0.62749326,0.53747517,0.5146827,0.51362413,0.48853454,0.39665088,0.4773,0.48185408,0.46658418,0.47857183,0.564951,0.4799521,0.49741122,0.5014603,0.55797625,0.43990898,0.37946454,0.38215107,0.36973348,0.4698974,0.47951463,0.5402415,0.34237617,0.47394,0.42004767,0.43443495,0.50960946,0.5498566,0.4611507,0.37666833,0.6432175,0.44555858,0.4505904,0.41830665,0.4243003,0.49200982,0.46866578,0.44335902,0.41127205,0.37927923,0.37074074,0.38533005,0.57559603,0.47111425,0.4728159,0.4688207,0.38119462,0.37597224,0.34099144,0.44634187,0.53547686,0.44298375,0.40623516,0.53032357,0.52815557,0.4899695,0.3775317,0.4021182,0.38941935,0.38673925,0.4659549,0.3701105,0.3738799,0.45098555,0.54666615,0.42734492,0.4714174,0.34546918,0.4525063,0.48325723,0.49230218,0.4585462,0.5117898,0.49710426,0.46587282,0.4542349,0.4457974,0.5043898,0.4035627,0.41087744,0.50580734,0.46309754,0.4084778,0.50441325,0.529166,0.58345646,0.46523792,0.4241235,0.46465814,0.50932413,0.48952335,0.6068578,0.49897224,0.38870192,0.3264762,0.43750682,0.44754732,0.3648743,0.3638904,0.41795003,0.47604814,0.37991336,0.46858597,0.51528203,0.40351284,0.4705584,0.39848983,0.466048,0.39528725,0.53627545,0.45771572,0.49233177,0.4553432,0.4734132,0.37214944,0.3801719,0.47789988,0.41010422,0.4284349,0.35438037,0.42958358,0.4540252,0.5314973,0.48207676,0.41252384,0.380087,0.48571667,0.4188784,0.5301702,0.55900854,0.48673564,0.54142606,0.45470142,0.50088215,0.49760428,0.50614476,0.46078628,0.44096214,0.4523818,0.3881301,0.4045933,0.47818035,0.42311293,0.46848154,0.3516282,0.42322344,0.39433834,0.44433773,0.39641538,0.43491304,0.5471294,0.468504,0.39240775,0.5210333,0.5043534,0.49734023,0.4903968,0.48400193,0.45195204,0.4989933,0.50770736,0.45630705,0.43776718,0.5063231,0.46826464,0.5724628,0.48915517,0.54892945,0.60570824,0.5160647,0.5689615,0.49042672,0.4868194,0.47974792,0.41106802,0.47281098,0.5285429,0.5044649,0.5207689,0.50616217,0.45397103,0.40810922,0.55914783,0.46413687,0.49389246,0.6134502,0.50527585,0.60469425,0.6374344,0.5936374,0.66695404,0.53540003,0.5804895,0.58121175,0.5641694,0.59803987,0.6234279,0.5396549,0.6222294,0.47980672,0.50616217,0.44427025,0.51414776,0.45565304,0.50063795,0.52317613,0.42865324,0.54879135,0.5074319,0.4835134,0.4903968,0.47466922,0.46350676,0.4989933,0.6671395,0.62148124,0.53291595,0.5494567,0.42309657,0.64480454,0.53027177,0.7374737,0.47311637,0.43051904,0.48064947,0.40299207,0.38341728
